"ORF"	"pvalue"	"adjpvalue"	"logFC"	"pathway.id"	"pathway.name"
"lp_0574"	0.0116493274366392	0.0318172255613208	0.667794114311941	NA	NA
"lp_0575"	1.43444001224903e-113	2.61187618897011e-111	-4.6741573109364	"lpl00051"	"Fructose and mannose metabolism"
"lp_0575"	1.43444001224903e-113	2.61187618897011e-111	-4.6741573109364	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0575"	1.43444001224903e-113	2.61187618897011e-111	-4.6741573109364	"lpl01100"	"Metabolic pathways"
"lp_0575"	1.43444001224903e-113	2.61187618897011e-111	-4.6741573109364	"lpl02060"	"Phosphotransferase system (PTS)"
"lp_0576"	1.92578392931283e-116	3.82530716868049e-114	-4.79414546977851	"lpl00051"	"Fructose and mannose metabolism"
"lp_0576"	1.92578392931283e-116	3.82530716868049e-114	-4.79414546977851	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0576"	1.92578392931283e-116	3.82530716868049e-114	-4.79414546977851	"lpl01100"	"Metabolic pathways"
"lp_0576"	1.92578392931283e-116	3.82530716868049e-114	-4.79414546977851	"lpl02060"	"Phosphotransferase system (PTS)"
"lp_0585"	4.1781834734651e-06	2.40245549724243e-05	0.809649826181881	NA	NA
"lp_0593"	0.0108217702602386	0.0297054874605795	-0.453248901618755	NA	NA
"lp_0594"	0.00669652346934068	0.019556023062118	-0.517197497870962	NA	NA
"lp_0595"	0.00371968880562215	0.0117280231461535	-0.484239502001229	NA	NA
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl00260"	"Glycine, serine and threonine metabolism"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl00680"	"Methane metabolism"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01100"	"Metabolic pathways"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01200"	"Carbon metabolism"
"lp_0597"	0.0158016805564999	0.0407872440504555	-0.481975453341351	"lpl01230"	"Biosynthesis of amino acids"
"lp_0600"	9.30158572976957e-21	1.70789620332324e-19	-1.83344575148393	NA	NA
"lp_0601"	0.000501895745401553	0.00203081889574517	0.60434240713621	NA	NA
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl00030"	"Pentose phosphate pathway"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01100"	"Metabolic pathways"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01200"	"Carbon metabolism"
"lp_0602"	7.01434268373867e-05	0.000342105775981451	0.683764700958748	"lpl01230"	"Biosynthesis of amino acids"
"lp_0603"	4.51248092953199e-05	0.000224085700705168	0.704524126474197	NA	NA
"lp_0607"	0.00858610865866121	0.024176092035019	-0.468007568333635	NA	NA
"lp_0617"	0.0157086414143946	0.0406675136142799	-0.425774369936694	NA	NA
"lp_0619"	0.0006124108811804	0.00241102301870122	-0.594557124165949	"lpl03010"	"Ribosome"
"lp_0620"	0.0129117485144426	0.0347440523448978	-0.46066893324619	"lpl03010"	"Ribosome"
"lp_0621"	0.0145142739662436	0.0381632835333842	-0.488919110951319	"lpl03010"	"Ribosome"
"lp_0688"	0.00287872037677845	0.00938097393231571	-0.528731415236051	NA	NA
"lp_0689"	0.0133262894181782	0.0355965065754516	-0.508325785277967	NA	NA
"lp_0690"	0.000373904465967605	0.00158329701189771	-0.656085278402646	"lpl01503"	"Cationic antimicrobial peptide (CAMP) resistance"
"lp_0690"	0.000373904465967605	0.00158329701189771	-0.656085278402646	"lpl02020"	"Two-component system"
"lp_0699"	0.00706434352230882	0.0204702271793359	-0.438308015138733	NA	NA
"lp_0700"	0.00942411994111102	0.0262314676067867	-0.440456782102145	"lpl03440"	"Homologous recombination"
"lp_0701"	0.0121756976683019	0.0330073193613394	-0.436993677352466	NA	NA
"lp_0729"	0.00316281804525995	0.0101628785719014	-0.57430430344917	NA	NA
"lp_0730"	0.00393602417902244	0.012275338158408	-0.50280778610575	NA	NA
"lp_0733"	0.000143752765085852	0.000671153401095271	-1.47674034094638	"lpl02010"	"ABC transporters"
"lp_0733"	0.000143752765085852	0.000671153401095271	-1.47674034094638	"lpl02020"	"Two-component system"
"lp_0737"	7.84986238629438e-15	9.97206355468211e-14	1.45736734217918	NA	NA
"lp_0739"	0.00216442330088395	0.00736645624989319	-0.52628132878714	"lpl02024"	"Quorum sensing"
"lp_0739"	0.00216442330088395	0.00736645624989319	-0.52628132878714	"lpl03060"	"Protein export"
"lp_0739"	0.00216442330088395	0.00736645624989319	-0.52628132878714	"lpl03070"	"Bacterial secretion system"
"lp_0747"	1.91634463788028e-05	9.96955484230574e-05	-1.15359621350926	"lpl02010"	"ABC transporters"
"lp_0748"	1.7217624229417e-06	1.03353046541968e-05	-1.01884948963263	"lpl02010"	"ABC transporters"
"lp_0749"	1.38646305986095e-06	8.39175009915836e-06	-1.02276718490377	"lpl02010"	"ABC transporters"
"lp_0750"	0.0001064336189887	0.000508878462779672	-0.651948813565926	"lpl02010"	"ABC transporters"
"lp_0751"	0.00611071801046422	0.0180920309659408	-0.432193854644062	NA	NA
"lp_0754"	6.78410042319424e-09	5.2751812899215e-08	1.01410745545192	NA	NA
"lp_0755"	4.55875609031145e-05	0.000225870341436066	0.71336336085971	NA	NA
"lp_0756"	0.000177555082784179	0.00081841261942915	0.663510926870882	"lpl00564"	"Glycerophospholipid metabolism"
"lp_0756"	0.000177555082784179	0.00081841261942915	0.663510926870882	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl00040"	"Pentose and glucuronate interconversions"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl00052"	"Galactose metabolism"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl00500"	"Starch and sucrose metabolism"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl01100"	"Metabolic pathways"
"lp_0757"	0.00535314883388985	0.0161110608843654	0.473095472010642	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0762"	0.00525314398040112	0.0158756840901472	0.520622322238731	NA	NA
"lp_0763"	0.00949442664750645	0.0263935397262107	0.535998814209952	NA	NA
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00030"	"Pentose phosphate pathway"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00052"	"Galactose metabolism"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00230"	"Purine metabolism"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00500"	"Starch and sucrose metabolism"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl00521"	"Streptomycin biosynthesis"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl01100"	"Metabolic pathways"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_0764"	3.24453335127857e-08	2.37896153441063e-07	0.955064124725497	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0765"	1.71417107395937e-06	1.03180820843009e-05	0.906923772746318	NA	NA
"lp_0766"	0.00053680665642985	0.00214820978809381	0.598414420549449	NA	NA
"lp_0769"	0.00742576398427221	0.0214054014586211	0.579286785448183	"lpl01502"	"Vancomycin resistance"
"lp_0769"	0.00742576398427221	0.0214054014586211	0.579286785448183	"lpl02020"	"Two-component system"
"lp_0770"	0.00075169933326305	0.00289166028728832	-0.659864018003394	NA	NA
"lp_0778"	3.62191000624863e-11	3.40881655621082e-10	1.10057053001606	NA	NA
"lp_0779"	0.00288078141870926	0.00938097393231571	0.537779839555607	NA	NA
"lp_0780"	0.000186540210623789	0.000849146583777042	0.668283121296117	NA	NA
"lp_0781"	0.00146506805885836	0.00522481404257065	0.559859665775099	NA	NA
"lp_0783"	1.63400674804951e-12	1.72061152418314e-11	-1.24743582538721	"lpl02024"	"Quorum sensing"
"lp_0786"	0.0183349987188641	0.0461474811778183	0.435447931016507	NA	NA
"lp_0788"	0.000336034139714191	0.00144534369148722	-0.704312851701059	NA	NA
"lp_0793"	0.000341155458478909	0.00146448855948216	-0.568890305026552	NA	NA
"lp_0794"	0.000415445342653909	0.00171921983655074	-0.568688862871959	NA	NA
"lp_0802"	8.54822124234007e-37	2.74674461978133e-35	-2.54873344233666	NA	NA
"lp_0803"	5.24497370036734e-39	1.81909008496867e-37	-2.52999045878047	NA	NA
"lp_0806"	4.36656921307421e-16	5.96309608160447e-15	1.56486854512835	"lpl03410"	"Base excision repair"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl00430"	"Taurine and hypotaurine metabolism"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl00620"	"Pyruvate metabolism"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl00640"	"Propanoate metabolism"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl00680"	"Methane metabolism"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl01100"	"Metabolic pathways"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_0807"	1.815836959395e-17	2.68081334883654e-16	1.51015412078858	"lpl01200"	"Carbon metabolism"
"lp_0809"	0.00194502318856124	0.00667170434380896	0.617039120959842	NA	NA
"lp_0810"	0.00481918747949456	0.0146248953370772	0.50872611155834	NA	NA
"lp_0816"	0.0072990911790976	0.0210680504971311	-0.431072294838816	NA	NA
"lp_0822"	1.80901601842457e-13	1.99631313144327e-12	-1.37663278732937	"lpl00250"	"Alanine, aspartate and glutamate metabolism"
"lp_0822"	1.80901601842457e-13	1.99631313144327e-12	-1.37663278732937	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0822"	1.80901601842457e-13	1.99631313144327e-12	-1.37663278732937	"lpl01100"	"Metabolic pathways"
"lp_0822"	1.80901601842457e-13	1.99631313144327e-12	-1.37663278732937	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0823"	2.86191185770271e-20	5.00262192726433e-19	1.52454174010166	NA	NA
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl00052"	"Galactose metabolism"
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl01100"	"Metabolic pathways"
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_0826"	0.00858244059110098	0.024176092035019	0.515029874605696	"lpl01130"	"Biosynthesis of antibiotics"
"lp_0828"	0.0146599544474	0.0384537820739124	-0.587645913357812	NA	NA
"lp_0829"	0.000224957373113031	0.00100930566786853	-0.787867944089304	NA	NA
"lp_0835"	6.52653652361414e-07	4.10964907899046e-06	-1.6491626865372	NA	NA
"lp_0836"	0.000607517712163521	0.00239915720097947	-0.913126012223214	NA	NA
"lp_0838"	2.01430010102113e-14	2.40505230641048e-13	-1.81870924966271	NA	NA
"lp_0844"	7.20001515051431e-05	0.000350379356433714	0.710858682506522	NA	NA
"lp_0846"	0.0025632534959451	0.00852467106337907	0.584196795454994	NA	NA
"lp_0848"	6.29439483693384e-07	3.97492853141631e-06	-1.1513803049886	NA	NA
"lp_0849"	6.64265533552283e-107	1.06395328973701e-104	4.30964831577488	"lpl00620"	"Pyruvate metabolism"
"lp_0849"	6.64265533552283e-107	1.06395328973701e-104	4.30964831577488	"lpl01100"	"Metabolic pathways"
"lp_0850"	5.37879766043984e-14	6.18561730950582e-13	1.92416904653051	"lpl00740"	"Riboflavin metabolism"
"lp_0850"	5.37879766043984e-14	6.18561730950582e-13	1.92416904653051	"lpl01100"	"Metabolic pathways"
"lp_0850"	5.37879766043984e-14	6.18561730950582e-13	1.92416904653051	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0853"	0.00165150422208294	0.00578291141867183	0.58835273914325	"lpl00330"	"Arginine and proline metabolism"
"lp_0857"	1.10546576769253e-07	7.61969306753366e-07	0.957209275338361	NA	NA
"lp_0858"	4.4945848801612e-07	2.87154034010299e-06	0.929556710614946	NA	NA
"lp_0861"	4.23778192239743e-10	3.57511718163644e-09	1.00439650672843	NA	NA
"lp_0865"	0.0173113226714823	0.0439828372525451	0.689691122929952	NA	NA
"lp_0871"	3.53278372050239e-05	0.000179514707658087	-0.738744333219082	NA	NA
"lp_0878"	4.46499375470773e-07	2.86100039707812e-06	0.91004167658912	"lpl02010"	"ABC transporters"
"lp_0881"	4.78133239160829e-06	2.71356137030236e-05	0.842816647401244	"lpl02010"	"ABC transporters"
"lp_0882"	3.26488985405494e-06	1.89728306678459e-05	0.768929471576547	"lpl02010"	"ABC transporters"
"lp_0883"	4.63214703980035e-06	2.63573991717806e-05	0.760623160832197	"lpl02010"	"ABC transporters"
"lp_0884"	1.88481404698416e-14	2.27531419484e-13	2.04122358984426	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_0884"	1.88481404698416e-14	2.27531419484e-13	2.04122358984426	"lpl00500"	"Starch and sucrose metabolism"
"lp_0884"	1.88481404698416e-14	2.27531419484e-13	2.04122358984426	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_0884"	1.88481404698416e-14	2.27531419484e-13	2.04122358984426	"lpl02060"	"Phosphotransferase system (PTS)"
"lp_0885"	2.51047530718034e-12	2.56326567578927e-11	2.1660132145802	NA	NA
"lp_0886"	9.2440137581759e-22	1.80340804121557e-20	2.00500149218223	"lpl02060"	"Phosphotransferase system (PTS)"
"lp_0887"	1.64219705872011e-17	2.44095277095472e-16	1.87416669915939	NA	NA
"lp_0889"	1.79765682054302e-13	1.9938477933434e-12	1.28654165701844	NA	NA
"lp_0891"	0.00393822061741143	0.012275338158408	-0.480559318786886	NA	NA
"lp_0912"	8.02875315030182e-15	1.01403616378089e-13	2.1102064733428	"lpl00061"	"Fatty acid biosynthesis"
"lp_0912"	8.02875315030182e-15	1.01403616378089e-13	2.1102064733428	"lpl01100"	"Metabolic pathways"
"lp_0912"	8.02875315030182e-15	1.01403616378089e-13	2.1102064733428	"lpl01212"	"Fatty acid metabolism"
"lp_0913"	0.00824509230645589	0.023421148721813	0.455817288935788	"lpl00770"	"Pantothenate and CoA biosynthesis"
"lp_0913"	0.00824509230645589	0.023421148721813	0.455817288935788	"lpl01100"	"Metabolic pathways"
"lp_0926"	2.08756001760367e-12	2.16621143170381e-11	1.27611137092704	NA	NA
"lp_0927"	4.19989338365604e-12	4.20952616664607e-11	1.25557556458781	NA	NA
"lp_0928"	1.28245913198287e-14	1.59214386555828e-13	1.27396547309013	NA	NA
"lp_0929"	3.70214829490601e-11	3.44221022313601e-10	1.28563979004961	NA	NA
"lp_0930"	9.78554390203507e-11	8.76287435489615e-10	1.17342769910516	NA	NA
"lp_0935"	0.0123732186462547	0.0334597558688943	-0.570804183176427	NA	NA
"lp_0946"	1.01892637186666e-12	1.08602640123349e-11	1.65058107267134	NA	NA
"lp_0948"	0.0179471511399313	0.0453347112609825	0.565534806032047	NA	NA
"lp_0949"	0.0003121999654817	0.00136431384915503	0.771504353792186	NA	NA
"lp_0954"	0.000875643062855299	0.00330445611802906	-0.543138367981069	NA	NA
"lp_0955"	8.06100710589385e-06	4.45906342439951e-05	-0.763989936345673	NA	NA
"lp_0957"	0.00217029783926121	0.0073749623309265	0.532233777525626	"lpl00250"	"Alanine, aspartate and glutamate metabolism"
"lp_0957"	0.00217029783926121	0.0073749623309265	0.532233777525626	"lpl00460"	"Cyanoamino acid metabolism"
"lp_0957"	0.00217029783926121	0.0073749623309265	0.532233777525626	"lpl01100"	"Metabolic pathways"
"lp_0957"	0.00217029783926121	0.0073749623309265	0.532233777525626	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_0957"	0.00217029783926121	0.0073749623309265	0.532233777525626	"lpl01230"	"Biosynthesis of amino acids"
"lp_0965"	8.59090276638526e-07	5.33270526833858e-06	-0.844535172335676	NA	NA
"lp_0967"	0.00786294255821286	0.0224410363256314	0.486600118137585	NA	NA
"lp_0968"	0.0041094927613716	0.0127004832865586	-0.484799539475848	NA	NA
"lp_0969"	0.000833937533193033	0.0031744834669456	-0.56878302831126	NA	NA
"lp_0973"	0.000608298896724315	0.00239915720097947	2.62920012683301	NA	NA
"lp_0977"	0.00294159385589849	0.00955034557970015	0.524000671256005	"lpl00300"	"Lysine biosynthesis"
"lp_0977"	0.00294159385589849	0.00955034557970015	0.524000671256005	"lpl00550"	"Peptidoglycan biosynthesis"
"lp_0984"	1.48296466673636e-06	8.95104363762139e-06	-1.43869268114371	NA	NA
"lp_0990"	3.54138954811181e-06	2.04707305889532e-05	-0.880837795740886	NA	NA
"lp_0991"	3.06718824399834e-06	1.79192682169422e-05	-0.801656158529477	NA	NA
"lp_0995"	0.0166101698599962	0.0424979170305524	0.466200869676529	NA	NA
"lp_0997"	0.0182354044451335	0.0459565844436179	-0.583233352798693	NA	NA
"lp_1000"	0.0157301154487968	0.0406749139119774	-0.423022657445142	NA	NA
"lp_1002"	2.01976097361638e-09	1.6224918115264e-08	1.23911281471316	NA	NA
"lp_1003"	0.00010988279696879	0.000523080416942935	0.772464284611871	NA	NA
"lp_1004"	1.59125886632697e-09	1.28774097145349e-08	1.15895805165721	NA	NA
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl00290"	"Valine, leucine and isoleucine biosynthesis"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl00650"	"Butanoate metabolism"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl00660"	"C5-Branched dibasic acid metabolism"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl00770"	"Pantothenate and CoA biosynthesis"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl01100"	"Metabolic pathways"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl01210"	"2-Oxocarboxylic acid metabolism"
"lp_1005"	5.74014920986042e-18	8.95873287396073e-17	1.51046623458342	"lpl01230"	"Biosynthesis of amino acids"
"lp_1008"	0.000138026876947012	0.000647186107573436	-0.721957805029107	NA	NA
"lp_1010"	2.79112802451713e-11	2.68661442007485e-10	-1.29942161157128	"lpl00550"	"Peptidoglycan biosynthesis"
"lp_1010"	2.79112802451713e-11	2.68661442007485e-10	-1.29942161157128	"lpl01100"	"Metabolic pathways"
"lp_1010"	2.79112802451713e-11	2.68661442007485e-10	-1.29942161157128	"lpl01502"	"Vancomycin resistance"
"lp_1010"	2.79112802451713e-11	2.68661442007485e-10	-1.29942161157128	"lpl02020"	"Two-component system"
"lp_1011"	0.000183216865144821	0.000837508055107602	-1.01469673043506	NA	NA
"lp_1032"	0.000185650049130312	0.000846858783611131	-0.692091136107687	"lpl03010"	"Ribosome"
"lp_1033"	0.00217838522902109	0.00739094988417868	-0.588881839166684	"lpl03010"	"Ribosome"
"lp_1034"	0.00118173581353889	0.00428919061890777	-0.61374836791423	"lpl03010"	"Ribosome"
"lp_1035"	0.000826969435184971	0.00315345238373326	-0.617563277699156	"lpl03010"	"Ribosome"
"lp_1036"	0.00167915811740355	0.00587033677844282	-0.594342461404269	"lpl03010"	"Ribosome"
"lp_1038"	0.000369585219873802	0.00157109670316003	-0.622764503875218	"lpl03010"	"Ribosome"
"lp_1039"	0.000373350339982145	0.00158329701189771	-0.620205267475927	"lpl03010"	"Ribosome"
"lp_1040"	0.000948921064373836	0.00355641942651258	-0.58242423350571	"lpl03010"	"Ribosome"
"lp_1041"	0.000390172264798619	0.00163006959576479	-0.603060900714598	"lpl03010"	"Ribosome"
"lp_1043"	0.000164027737365657	0.000760935469520085	-0.654308497512803	"lpl03010"	"Ribosome"
"lp_1045"	0.000948399047509341	0.00355641942651258	-0.593236728321067	"lpl03010"	"Ribosome"
"lp_1046"	0.000435979912993559	0.00179063178550926	-0.608517765023625	"lpl03010"	"Ribosome"
"lp_1047"	0.00142996110888337	0.00511369070852725	-0.556249559089648	"lpl03010"	"Ribosome"
"lp_1050"	0.00226249312615181	0.00765255027963114	-0.548175858863829	"lpl03010"	"Ribosome"
"lp_1051"	0.00231373453541605	0.00781377118992902	-0.545486033785171	"lpl03010"	"Ribosome"
"lp_1052"	0.00275579631573509	0.00902760862051149	-0.540454922947062	"lpl03010"	"Ribosome"
"lp_1053"	0.0046467523713094	0.0141212154816565	-0.526888175610425	"lpl03010"	"Ribosome"
"lp_1054"	0.00395060418804631	0.0122963962263265	-0.537105369780509	"lpl03010"	"Ribosome"
"lp_1055"	0.0139699587787463	0.0369544309098796	-0.489159958574482	"lpl03010"	"Ribosome"
"lp_1056"	0.00783325311631939	0.0224320551234048	-0.5109592647784	"lpl02024"	"Quorum sensing"
"lp_1056"	0.00783325311631939	0.0224320551234048	-0.5109592647784	"lpl03060"	"Protein export"
"lp_1056"	0.00783325311631939	0.0224320551234048	-0.5109592647784	"lpl03070"	"Bacterial secretion system"
"lp_1058"	0.00105180348236794	0.00386900775921542	-0.584284464759528	"lpl00230"	"Purine metabolism"
"lp_1058"	0.00105180348236794	0.00386900775921542	-0.584284464759528	"lpl00730"	"Thiamine metabolism"
"lp_1058"	0.00105180348236794	0.00386900775921542	-0.584284464759528	"lpl01100"	"Metabolic pathways"
"lp_1058"	0.00105180348236794	0.00386900775921542	-0.584284464759528	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1058"	0.00105180348236794	0.00386900775921542	-0.584284464759528	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1063"	0.0147105167544217	0.038540142815841	-0.41945956668993	"lpl03010"	"Ribosome"
"lp_1068"	0.00565146785227702	0.0168694771273569	0.515883812795262	NA	NA
"lp_1069"	1.73273338531571e-23	3.5717192895423e-22	1.77444820411356	"lpl00190"	"Oxidative phosphorylation"
"lp_1070"	1.85437271281004e-26	4.40413519292386e-25	1.9552397927506	NA	NA
"lp_1076"	0.000982416018841395	0.00365686371578952	-0.531021269201335	NA	NA
"lp_1077"	0.0135970444724709	0.0360990791887593	-0.434242922592839	"lpl03010"	"Ribosome"
"lp_1092"	0.00433029044526926	0.0132331253467319	0.645825505670944	NA	NA
"lp_1095"	3.59174330369175e-08	2.59866195979022e-07	-1.1024758582431	"lpl02010"	"ABC transporters"
"lp_1096"	6.30936383087310e-09	4.92355713230633e-08	-1.1444914177451	"lpl02010"	"ABC transporters"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl00270"	"Cysteine and methionine metabolism"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl00620"	"Pyruvate metabolism"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl00640"	"Propanoate metabolism"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl01100"	"Metabolic pathways"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1101"	0.0010959104245183	0.0040177252979404	0.541548900776237	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1105"	0.0124839487177501	0.0337174634713029	0.394734265446641	"lpl00620"	"Pyruvate metabolism"
"lp_1105"	0.0124839487177501	0.0337174634713029	0.394734265446641	"lpl01200"	"Carbon metabolism"
"lp_1105"	0.0124839487177501	0.0337174634713029	0.394734265446641	"lpl02020"	"Two-component system"
"lp_1107"	0.00179988759692442	0.00621467338243769	0.493588867364188	"lpl02020"	"Two-component system"
"lp_1108"	0.00933928235961905	0.0260284846374587	0.467391300418445	"lpl02020"	"Two-component system"
"lp_1109"	0.0101427162847095	0.0279821150026393	0.481768500757847	"lpl02020"	"Two-component system"
"lp_1118"	0.00335046588021862	0.010702877117365	-0.979202892838728	"lpl00620"	"Pyruvate metabolism"
"lp_1118"	0.00335046588021862	0.010702877117365	-0.979202892838728	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1120"	0.0154330195518745	0.0400488690271327	-0.529409918640833	NA	NA
"lp_1125"	1.14289325232087e-07	7.85289860478332e-07	0.850740150268979	"lpl00190"	"Oxidative phosphorylation"
"lp_1125"	1.14289325232087e-07	7.85289860478332e-07	0.850740150268979	"lpl01100"	"Metabolic pathways"
"lp_1125"	1.14289325232087e-07	7.85289860478332e-07	0.850740150268979	"lpl02020"	"Two-component system"
"lp_1126"	7.88352596016125e-09	6.0653183883635e-08	0.953803749052169	"lpl00190"	"Oxidative phosphorylation"
"lp_1126"	7.88352596016125e-09	6.0653183883635e-08	0.953803749052169	"lpl01100"	"Metabolic pathways"
"lp_1126"	7.88352596016125e-09	6.0653183883635e-08	0.953803749052169	"lpl02020"	"Two-component system"
"lp_1134"	0.0158108904854626	0.0407872440504555	0.378001113823262	"lpl00900"	"Terpenoid backbone biosynthesis"
"lp_1134"	0.0158108904854626	0.0407872440504555	0.378001113823262	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1136"	0.000235109482693357	0.00105054032655416	0.768722675344193	NA	NA
"lp_1150"	0.0101385386034224	0.0279821150026393	-0.44887116223849	"lpl00561"	"Glycerolipid metabolism"
"lp_1150"	0.0101385386034224	0.0279821150026393	-0.44887116223849	"lpl00564"	"Glycerophospholipid metabolism"
"lp_1150"	0.0101385386034224	0.0279821150026393	-0.44887116223849	"lpl01100"	"Metabolic pathways"
